labels,text
ham,"K, text me when you're on the way"
spam,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, å£3 per pole. UnSub 08718727870."
ham,That would be great. We'll be at the Guild. Could meet on Bristol road or somewhere - will get in touch over weekend. Our plans take flight! Have a good week
ham,What you thinked about me. First time you saw me in class.
ham,He also knows about lunch menu only da. . I know
ham,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! 
ham,Ok thanx...
ham,"Sorry, I'll call later"
ham,"Hey, iouri gave me your number, I'm wylie, ryan's friend"
spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now
ham,Wanna do some art?! :D
ham,Are you driving or training?
ham,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?
ham,"* Was a nice day and, impressively, i was sensible, went home early and now feel fine. Or am i just boring?! When's yours, i can't remember."
ham,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?
ham,Is that seriously how you spell his name?
ham,Umma. Did she say anything
ham,X course it 2yrs. Just so her messages on messenger lik you r sending me
ham,Why do you ask princess?
ham,"Come to me right now, Ahmad"
ham,So are you guys asking that i get that slippers again or its gone with last year
spam,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 å£3/wk"
ham,First has she gained more than  &lt;#&gt; kg since she took in. Second has she done the blood sugar tests. If she has and its ok and her blood pressure is within normal limits then no worries
ham,"What do u reckon as need 2 arrange transport if u can't do it, thanks"
spam,07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow
ham,Thanx 4 sending me home...
ham,"Hey , is * rite u put åÈ10 evey mnth is that all?"
ham,And now electricity just went out fml.
ham,You are a very very very very bad girl. Or lady.
ham,"Sorry, I'll call later"
ham,He is a womdarfull actor
ham,Hey... Very inconvenient for your sis a not huh?
spam,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info"
ham,Yes baby! We can study all the positions of the kama sutra ;)
ham,Just nw i came to hme da..
ham,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die
ham,* Am on a train back from northampton so i'm afraid not!
ham,The battery is for mr adewale my uncle. Aka Egbon
ham,No da..today also i forgot..
ham,"Will do, you gonna be at blake's all night? I might be able to get out of here a little early"
ham,What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother
ham,Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx
spam,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528
ham,Yes da. Any plm at ur office
ham,"Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical"
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
ham,Shuhui has bought ron's present it's a swatch watch...
ham,How dare you change my ring
ham,"&lt;#&gt;  is fast approaching. So, Wish u a very Happy New Year Happy Sankranti Happy republic day Happy Valentines Day Happy Shivratri Happy Ugadi Happy Fools day Happy May Day Happy Independence Day, Happy Friendship,Mother,Father,Teachers,Childrens Day, &amp; HAPPY BIRTHDAY 4 U. Happy Ganesh festival Happy Dasara Happy Diwali Happy Christmas  &lt;#&gt;  Good Mornings Afternoons, Evenings Nights. RememberI AM the first to WISHING U ALL THESE...your's Raj"
ham,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x
ham,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*
ham,"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do."
ham,Waaaat?? Lololo ok next time then!
ham,Yes :)it completely in out of form:)clark also utter waste.
ham,"Alright, see you in a bit"
ham,"It's ok, at least armand's still around"
ham,Then why no one talking to me
spam,"SMS. ac Blind Date 4U!: Rodds1 is 21/m from Aberdeen, United Kingdom. Check Him out http://img. sms. ac/W/icmb3cktz8r7!-4 no Blind Dates send HIDE"
ham,"Cool breeze... Bright sun... Fresh flower... Twittering birds... All these waiting to wish u: \GOODMORNING &amp; HAVE A NICE DAY\"" :)"""
ham,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.
ham,No need for the drug anymore.
ham,Fuck cedar key and fuck her (come over anyway tho)
ham,Was actually about to send you a reminder today. Have a wonderful weekend
ham,"K, I'll work something out"
ham,Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:\if it is made by my students
ham,Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.
ham,Re your call; You didn't see my facebook huh?
ham,Still in customer place
spam,500 free text msgs. Just text ok to 80488 and we'll credit your account
ham,Update your face book status frequently :)
ham,On the road so cant txt
ham,Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...
ham,Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...
ham,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*
ham,U reach orchard already? U wan 2 go buy tickets first?
ham,At what time are you coming.
ham,No..but heard abt tat..
ham,Nope thats fine. I might have a nap tho! 
ham,I like to think there's always the possibility of being in a pub later.
ham,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ..."
ham,\HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY
ham,Fine if thatåÕs the way u feel. ThatåÕs the way its gota b
spam,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their \suppliers\"""
ham,So now my dad is gonna call after he gets out of work and ask all these crazy questions.
ham,What class of  &lt;#&gt;  reunion?
ham,It vl bcum more difficult..
spam,"URGENT! Last weekend's draw shows that you have won å£1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm"
ham,Is toshiba portege m100 gd?
ham,She doesnt need any test.
ham,Wat time do u wan 2 meet me later?
spam,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
ham,No plm i will come da. On the way.
ham,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx
ham,Hey mr whats the name of that bill brison book the one about language and words 
spam,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.
ham,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday."
ham,So that means you still think of teju
ham,Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-)
ham,Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?
ham,Think + da. You wil do.
ham,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!"
ham,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala"
ham,Dear good morning how you feeling dear
spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
ham,Dear where you will be when i reach there
ham,Where r we meeting?
spam,Ur balance is now å£500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!
spam,Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP
ham,Lol where do u come up with these ideas?
ham,LMAO where's your fish memory when I need it?
ham,"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it."
ham,Your dad is back in ph?
ham,"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat."
ham,"Awesome, be there in a minute"
ham,No calls..messages..missed calls
ham,He dint tell anything. He is angry on me that why you told to abi.
ham,My sister cleared two round in birla soft yesterday.
ham,I dont know exactly could you ask chechi.
ham,I'm in office now . I will call you  &lt;#&gt;  min:)
ham,"\Pete can you please ring meive hardly gotany credit\"""""
ham,"Û_ we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon \""ham"""
ham,Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night
ham,I only work from mon to thurs but Sat i cant leh... Booked liao... Which other day u free?
ham,I to am looking forward to all the sex cuddling.. Only two more sleeps 
ham,Now project pa. After that only i can come.
ham,"Yeah, probably earlier than that"
spam,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net costå£3.75max 
ham,"\Im on gloucesterroad what are uup to later?\"""""
ham,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?
ham,Have you had a good day? Mine was really busy are you up to much tomorrow night?
ham,I'll talk to the others and probably just come early tomorrow then
spam,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
ham,"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx"
ham,"I call you later, don't have network. If urgnt, sms me."
ham,Shall i ask one thing if you dont mistake me.
spam,Boltblue tones for 150p Reply POLY# or MONO# eg POLY3 1. Cha Cha Slide 2. Yeah 3. Slow Jamz 6. Toxic 8. Come With Me or STOP 4 more tones txt MORE
ham,"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. \paths are made by walking.. not by waiting..\"" Goodnight!"""
ham,She's borderline but yeah whatever.
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
spam,74355 XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC to 87066 TnC
ham,"Ya, told..she was asking wats matter?"
ham,HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx
